"id","account_type","actions","device_id","duration","end_date","end_date_when_not_saved","installer_package","ip","ip_address","os_version","referrer","screen_views","start_date","user_agent","version"
"fWRPNVrFF8lwW5R","","","7550342407.1677417538154","32","","","","86.249.148.170","","","","","2023-02-26T13:18:58.170Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1""","0.1.0"
"XNpMGlWSudwN30e","","","7120448831.1678688817227","1","2023-03-13T06:28:19.379Z","","unknown","35.203.128.13","","9","","","2023-03-13T06:28:18.146Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"4SvDg6uWg8HMYul","","","9761620992.1678889697161","2","","","","90.61.244.181","","","https://entreprise.pole-emploi.fr/","","2023-03-15T14:14:57.780Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""","0.1.0"
"QH0ACjs89DArZKy","hotel","","UKJEA06Vl","14","","2022-11-18T10:24:45.717Z","com.android.vending","92.184.108.83","10.48.159.92","11","","","2022-11-18T10:24:31.875Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"5SsEq1u1mrnZerb","","","7124844732.1678671274185","1","2023-03-13T01:36:15.082Z","","unknown","108.177.29.86","","12","","","2023-03-13T01:36:14.184Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"IRa4nJz3v6aSaFb","","","7120448831.1678688817227","2","2023-03-13T06:29:34.857Z","","unknown","35.203.128.13","","9","","","2023-03-13T06:29:33.349Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"e4FAzhe4iZQ9S1c","","","4741149055.1675693406408","98","","","","37.24.81.254","","","","","2023-02-06T14:23:26.509Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"AvM1bMFWdGUUyDu","hotel","","UKJEA06Vl","1","","2022-11-18T10:24:55.883Z","com.android.vending","92.184.108.83","10.48.159.92","11","","","2022-11-18T10:24:55.297Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/103.0.5060.71 Mobile Safari/537.36""","1.0.12"
"PDnqJzFStOLvth7","hotel","","5752083506.1668813242600","29","","","appstore","80.9.240.131","","15.3.1","","","2022-11-23T00:30:05.997Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"KYApNJxEMKAJUNN","","","1263166334.1674113144238","92","","","","80.187.73.208","","","","[{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""08:25:56""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""08:26:13""}}},{""M"":{""duration"":{""N"":""19""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:26:21""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""08:26:27""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:26:35""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""08:26:38""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:26:42""}}},{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""08:27:03""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""08:27:06""}}}]","2023-01-19T07:25:43.656Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1""","0.1.0"
"Kax7V8pBDsw4lQ5","","","7124844732.1678671274185","2","2023-03-13T01:36:30.500Z","","unknown","108.177.29.86","","12","","","2023-03-13T01:36:28.106Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"ZpLeA0IwE7t4ElT","hotel","","6864572312.1668906081515","9","2022-12-10T21:11:33.873Z","","com.android.vending","92.184.108.247","","11","","","2022-12-10T21:11:24.582Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.79 Mobile Safari/537.36""","1.0.13"
"KCQKQrx9vJPG3ao","hotel","","5752083506.1668813242600","271","","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""02:51:40""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""02:51:46""}}},{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""pdf_viewer""},""log_time"":{""S"":""02:51:49""}}},{""M"":{""duration"":{""N"":""31""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""02:51:50""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""02:51:55""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""qr""},""log_time"":{""S"":""02:51:59""}}},{""M"":{""duration"":{""N"":""27""},""screen_name"":{""S"":""analytics""},""log_time"":{""S"":""02:52:27""}}},{""M"":{""duration"":{""N"":""35""},""user_one"":{""BOOL"":true},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""02:53:19""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""02:53:35""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""02:53:50""}}},{""M"":{""duration"":{""N"":""13""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""02:53:52""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""02:54:07""}}},{""M"":{""duration"":{""N"":""12""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""02:54:22""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""02:55:08""}}}]","2022-12-08T01:51:13.488Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"VoUK1KHoJyPOwYn","","","8435952865.1676691051098","25","","","","66.220.149.18","","","https://www.facebook.com/","","2023-02-18T03:30:51.216Z","""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36""","0.1.0"
"vlwaJKSVMPtzy6C","hotel","","6864572312.1668906081515","84","2023-02-25T16:26:48.372Z","","com.android.vending","92.184.117.205","","11","","[{""M"":{""duration"":{""N"":""1""},""screen_name"":{""S"":""settings""},""log_time"":{""S"":""Sat Feb 25 17:25:40 2023""}}}]","2023-02-25T16:25:24.856Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.117 Mobile Safari/537.36""","1.0.13"
"hP22l6mtePeAket","hotel","","6864572312.1668906081515","3","2023-01-29T11:49:46.698Z","","com.android.vending","92.184.121.216","","11","","","2023-01-29T11:49:43.298Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/109.0.5414.85 Mobile Safari/537.36""","1.0.13"
"c7H9nUXDGZtSlVz","","","0091914385.1679975566225","13","2023-03-28T03:52:59.108Z","","unknown","70.32.128.249","","12","","[{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Mon Mar 27 20:52:56 2023""}}}]","2023-03-28T03:52:46.314Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"VUR6CeaMw0kBUeU","","","0091914385.1679975566225","1","2023-03-28T03:55:07.419Z","","unknown","70.32.128.246","","12","","","2023-03-28T03:55:06.433Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"DNS9pQLfIwQTK7J","","","9729819935.1679976091210","2","2023-03-28T04:01:48.947Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:01:47.319Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"2oC8oXSrc6YEpZ2","","","5904789064.1679981429172","4","2023-03-28T05:33:05.061Z","","unknown","34.69.234.64","","9","","","2023-03-28T05:33:00.667Z","""Mozilla/5.0 (Linux; Android 9; GCE x86 phone Build/PGR1.190916.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/66.0.3359.158 Mobile Safari/537.36""","1.0.13"
"0Vejn4uuXPDV85K","","","7124844732.1678671274185","14","2023-03-13T01:34:49.331Z","","unknown","108.177.29.90","","12","","[{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""Sun Mar 12 18:34:46 2023""}}}]","2023-03-13T01:34:35.276Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"p5inslxiVCFtVXJ","hotel","","5752083506.1668813242600","28","","","appstore","80.9.240.131","","15.3.1","","[{""M"":{""duration"":{""N"":""2""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""01:33:43""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""scanner""},""log_time"":{""S"":""01:33:53""}}}]","2022-12-08T00:33:35.618Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"ZUpyogsji5RdiMz","","","9729819935.1679976091210","1","2023-03-28T04:03:08.507Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:03:07.552Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"GfCmnV8RO8hwwRS","hotel","","6864572312.1668906081515","3","2023-01-25T15:14:50.324Z","","com.android.vending","45.15.176.239","","11","","","2023-01-25T15:14:47.255Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"vuNeKapnhAt3IOk","","","7553772758.1676937621494","1","","","","92.184.117.85","","","","","2023-02-21T00:02:20.369Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
"cVLo5EC5ROsjKxa","","","4559710925.1678443808306","2324","","","","86.249.148.170","","","","","2023-03-10T10:23:23.475Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36""","0.1.0"
"KPFpGN8nIlkUcuY","","","8292346666.1673854309506","110","","","","37.24.81.254","","","https://www.atsight.ch/ap/","","2023-01-16T08:02:18.359Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"uPt1RkQ6a32F9yd","hotel","","5752083506.1668813242600","6","2022-11-24T08:41:47.377Z","","appstore","80.9.240.131","","15.3.1","","","2022-11-24T08:41:41.613Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 15_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148""","1.0.10"
"BKmgqBGRCa5uqGu","","","2047358982.1667950602534","730","","","","37.24.81.254","","","","[{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""22:14:38""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""22:14:50""}}},{""M"":{""duration"":{""N"":""60""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:14:51""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""22:14:55""}}},{""M"":{""duration"":{""N"":""3""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""22:15:00""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:15:01""}}},{""M"":{""duration"":{""N"":""7""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:15:10""}}},{""M"":{""duration"":{""N"":""31""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:15:41""}}},{""M"":{""duration"":{""N"":""25""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:16:06""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:16:10""}}},{""M"":{""duration"":{""N"":""14""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:16:24""}}},{""M"":{""duration"":{""N"":""60""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:17:24""}}},{""M"":{""duration"":{""N"":""374""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""22:23:38""}}},{""M"":{""duration"":{""N"":""93""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""22:25:11""}}}]","2023-02-02T21:13:49.086Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"syPyd3HdULv5vfi","hotel","","6864572312.1668906081515","50","2022-12-16T17:13:15.748Z","","com.android.vending","80.9.240.131","","11","","","2022-12-16T17:12:26.252Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.79 Mobile Safari/537.36""","1.0.13"
"L3HfJrFzlfhsrw8","hotel","","6864572312.1668906081515","4","2023-01-16T07:39:10.484Z","","com.android.vending","92.184.97.123","","11","","","2023-01-16T07:39:06.906Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"y27LWfjiB2yFP6A","","","7124844732.1678671274185","2","2023-03-13T01:34:54.710Z","","unknown","108.177.29.90","","12","","","2023-03-13T01:34:52.814Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"UsXCTkkmSlGZyT5","","","7124844732.1678671274185","4","2023-03-13T01:36:26.866Z","","unknown","108.177.29.86","","12","","","2023-03-13T01:36:22.397Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"rFKVdZzbWioGpcj","","","2047358982.1667950602534","17","","","","92.184.124.75","","","","[{""M"":{""duration"":{""N"":""9""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:25:24""}}}]","2023-01-18T22:25:15.538Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"Atb5kjQ3UJIF2D5","","","1133971790.1680898229435","13","","","","92.184.98.89","","","","","2023-04-07T20:10:29.514Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36""","0.1.0"
"5wCqEug0fQymq44","","","2047358982.1667950602534","7","","","","92.184.124.75","","","","","2023-01-18T22:24:56.090Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"zPKaJCVmZjrIYJi","hotel","","6864572312.1668906081515","136","2023-01-18T15:39:47.264Z","","com.android.vending","92.184.116.106","","11","","[{""M"":{""duration"":{""N"":""33""},""screen_name"":{""S"":""post_editor""},""log_time"":{""S"":""Wed Jan 18 16:37:56 2023""}}}]","2023-01-18T15:37:31.279Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
"kkvfMZy6YgmmVuh","","","2047358982.1667950602534","137","","","","92.184.124.75","","","","","2023-01-18T15:28:35.932Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36""","0.1.0"
"wi3CxjHJs4IaJLe","","","2883941860.1677291308813","7","","","","86.249.148.170","","","","","2023-02-25T02:17:31.701Z","""Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.2 Mobile/15E148 Safari/604.1""","0.1.0"
"VJ2dDMoVytlLxL1","","","7124844732.1678671274185","4","2023-03-13T01:36:12.867Z","","unknown","108.177.29.86","","12","","","2023-03-13T01:36:08.622Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"SGyJoIg5zoJ7pLN","","","2047358982.1667950602534","118","","","","92.184.124.75","","","","[{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""23:16:49""}}},{""M"":{""duration"":{""N"":""24""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:17:13""}}},{""M"":{""duration"":{""N"":""8""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""23:17:21""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""23:17:21""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""23:17:27""}}},{""M"":{""duration"":{""N"":""17""},""screen_name"":{""S"":""pdf_info""},""log_time"":{""S"":""23:17:47""}}},{""M"":{""duration"":{""N"":""21""},""screen_name"":{""S"":""account_info""},""log_time"":{""S"":""23:17:49""}}},{""M"":{""duration"":{""N"":""27""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""23:17:53""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:17:57""}}}]","2023-01-18T22:16:42.589Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"7fLYfDrEgN54EC7","","","2047358982.1667950602534","96","","","","92.184.124.75","","","","[{""M"":{""duration"":{""N"":""5""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""23:25:43""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""23:25:47""}}},{""M"":{""duration"":{""N"":""6""},""screen_name"":{""S"":""related_items""},""log_time"":{""S"":""23:25:54""}}},{""M"":{""duration"":{""N"":""19""},""screen_name"":{""S"":""profile""},""log_time"":{""S"":""23:26:03""}}},{""M"":{""duration"":{""N"":""4""},""screen_name"":{""S"":""posts""},""log_time"":{""S"":""23:26:06""}}}]","2023-01-18T22:25:39.161Z","""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36""","0.1.0"
"aHaX8ABawZsf90l","","","9729819935.1679976091210","2","2023-03-28T04:03:24.089Z","","unknown","108.177.7.91","","12","","","2023-03-28T04:03:21.752Z","""Mozilla/5.0 (Linux; Android 12; Pixel 6 Build/SQ1D.220205.004; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/91.0.4472.114 Mobile Safari/537.36""","1.0.13"
"lHgPc3zWjt3il6C","hotel","","6864572312.1668906081515","15","2023-01-18T22:10:28.397Z","","com.android.vending","92.184.123.23","","11","","","2023-01-18T22:10:13.114Z","""Mozilla/5.0 (Linux; Android 11; Nokia 6.2 Build/RKQ1.210607.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/108.0.5359.128 Mobile Safari/537.36""","1.0.13"
